RPeakCount,MaxRAmplitude,SpectralEnergy,TotalPSD,DominantFrequency,WaveletEnergy,ShannonEntropy,SignalSTD,BeatType,RhythmClass
2,1,73793.79836,76456.51887,1,1007.63003,5.981367398,0.202710295,1,0
2,1,66656.09471,69301.86737,1,1222.691589,6.026796177,0.20206497,1,0
2,1,57472.67791,60199.63742,1,829.8482036,6.214321687,0.205142562,1,0
3,1,76414.51684,79138.56614,1,1153.033037,6.205926393,0.205031213,1,0
2,1,59933.07148,63037.79787,1,882.8929085,6.461397181,0.218889234,1,0
3,1,57657.332,59574.54995,1,820.8332586,6.204767391,0.172007857,1,0
3,1,74196.74353,76165.09763,1,1140.411067,5.819134538,0.174286846,1,0
2,1,84293.01094,86890.35887,4,1822.049858,6.41437593,0.200206359,1,0
1,1,47026.40873,49233.90611,1,733.8207248,6.413109955,0.184572171,1,0
3,1,74554.0337,76137.72286,2,1342.682307,5.933737048,0.156332421,1,0
3,1,72849.65029,74505.51804,1,1131.104642,5.80732714,0.159855238,1,0
3,1,78283.56225,80155.75556,1,1174.205242,5.820408261,0.169976517,1,0
3,1,71641.79177,73502.6436,1,1210.75458,5.812072367,0.169460592,1,0
1,1,74938.11457,78829.40536,1,690.0956754,5.980614416,0.245052637,1,0
2,1,61853.19738,67530.94103,1,1304.885385,5.466572592,0.296008009,1,0
2,1,62353.09435,64244.68344,2,1303.297877,5.563247328,0.170856044,1,0
3,1,76918.81593,78888.86305,1,1190.456519,5.849054215,0.174362344,1,0
3,1,92441.3023,94176.05782,3,1692.057281,5.913939551,0.163618548,1,0
3,1,70863.53207,72807.90705,1,1112.353508,5.863398879,0.173223408,1,0
3,1,78916.21364,80667.53159,1,1334.822116,5.762843653,0.164397435,1,0
3,1,78677.55278,80894.56254,1,1181.313672,5.727462562,0.184967891,1,0
2,1,65032.60015,67312.8752,1,1088.392168,5.74568025,0.187589774,1,0
2,1,71857.94957,74402.9653,1,1197.857963,5.934091472,0.1981809,1,0
3,1,73382.06225,75397.25052,2,1327.806252,5.705382828,0.17635175,1,0
2,1,73189.81366,75424.39752,1,1148.173251,5.934926024,0.185700573,1,0
3,1,75668.99924,77366.64891,1,1072.476148,5.837439913,0.161859135,1,0
2,1,73483.17894,75749.65434,1,999.4431304,5.770214544,0.187020073,1,0
3,1,75607.31149,77323.50966,2,1299.778604,5.833157544,0.162740714,1,0
3,1,71931.54574,73917.74916,1,1256.72792,5.798208289,0.175079299,1,0
2,1,79006.42775,80876.36138,1,1090.513818,5.756508222,0.169877216,1,0
3,1,77459.74081,79326.77634,2,1330.124506,5.738496573,0.169741954,1,0
3,1,72610.48293,74190.5438,2,1247.482003,5.870161448,0.156152986,1,0
2,1,69118.42978,71472.41151,1,1027.544688,6.026312844,0.190597497,1,0
3,1,66587.77049,68406.37683,1,1119.697579,6.105306494,0.167525999,1,0
3,1,77714.55769,79805.10836,1,1318.654077,5.783444767,0.179615271,1,0
1,1,62728.03147,64969.04682,1,928.037342,5.854047114,0.185966602,1,0
3,1,75063.45698,77008.47622,2,1444.900431,5.741581322,0.173250742,1,0
3,1,69606.08066,71860.55144,1,985.2623591,5.869860853,0.186525238,1,0
2,1,76378.79653,78295.11,2,1190.311584,5.755524646,0.171971945,1,0
3,1,75137.77575,76804.47714,2,1292.688948,5.812095227,0.160377231,1,0
2,1,61423.15708,63592.07714,1,936.3797252,5.8426372,0.182951112,1,0
3,1,73389.76836,75174.29643,1,1175.101413,5.77894176,0.16594884,1,0
3,1,74177.53203,76011.66707,1,1151.769878,5.82375533,0.168239603,1,0
3,1,73683.07542,75507.02437,1,1206.134262,5.786093234,0.167771768,1,0
3,1,72863.54307,74575.17423,1,1203.123273,5.81168805,0.162524403,1,0
3,1,65692.97615,67708.61716,1,954.2955533,5.842442282,0.176368141,1,0
3,1,69914.30463,71938.04394,1,1159.190356,5.733945685,0.176724089,1,0
3,1,71123.52739,73254.80681,1,1174.046302,5.833957097,0.181359995,1,0
3,1,71647.765,73249.92381,2,1189.168719,5.809984245,0.157241556,1,0
3,1,71705.47159,73543.76011,1,1203.523247,5.781492242,0.168429956,1,0
3,1,71364.13414,73225.2332,1,1144.934467,5.790866009,0.169472185,1,0
3,1,73288.95696,75125.51361,2,1262.709085,5.768671726,0.168351006,1,0
3,1,76090.47615,77968.97064,1,1141.1561,5.738765684,0.170262145,1,0
3,1,69092.54929,70992.06753,1,1031.523397,5.812418003,0.171212135,1,0
2,1,71188.43014,73056.08144,1,1189.644886,5.826418527,0.169773168,1,0
2,1,70055.5609,72349.32177,1,1152.679265,5.987154608,0.188143315,1,0
3,1,75871.20858,77488.93948,1,1149.627315,5.777437358,0.158003118,1,0
3,1,81035.40934,82950.32923,1,1279.868421,5.806061913,0.171904733,1,0
2,1,62711.23186,65030.04642,1,1037.472968,6.025316604,0.189168031,1,0
2,1,49596.60829,52947.5959,2,1301.937407,5.853207735,0.227406979,1,0
3,1,73228.88604,75597.14429,1,1160.21834,5.942209522,0.191173747,1,0
3,1,79968.64956,82020.00997,1,1238.930332,5.799055853,0.177923845,1,0
2,1,71075.27082,73238.89278,1,1024.458977,5.900147754,0.182727228,1,0
3,1,67347.49857,69216.80918,1,1047.126362,5.873385732,0.169845732,1,0
3,1,76531.62811,78187.92155,2,1356.020538,5.786047763,0.159875215,1,0
3,1,73068.23208,74923.04874,1,1184.464564,5.935589025,0.169185472,1,0
3,1,72118.87428,73942.80655,1,1044.099978,5.849776906,0.167770988,1,0
3,1,71562.87383,73187.35969,2,1205.17562,5.817874038,0.158332768,1,0
3,1,75221.99748,76856.59656,1,1203.471838,5.803486785,0.158825159,1,0
3,1,67952.77457,69738.59103,1,1022.228655,5.89454266,0.16601039,1,0
3,1,73535.7091,75245.13587,2,1265.956691,5.804228507,0.162419343,1,0
3,1,74183.00978,75820.73947,1,1143.300943,5.804005958,0.158976771,1,0
3,1,71753.39168,73397.11606,2,1226.27051,5.800446465,0.159267941,1,0
3,1,75809.16102,77595.93745,1,1238.153869,5.811417477,0.166053356,1,0
3,1,70993.49658,72890.40657,1,1122.28257,5.889469816,0.171094476,1,0
3,1,74145.93036,75879.29482,2,1278.372672,5.838624989,0.163552657,1,0
3,1,76879.53103,78588.28427,1,1224.615892,5.786990011,0.162387656,1,0
3,1,72924.12696,74629.95126,1,1159.747513,5.836057593,0.162248143,1,0
3,1,75160.23187,76741.42165,1,1188.195626,5.865698885,0.156209394,1,0
3,1,74408.07934,76084.30938,1,1143.195283,5.885016067,0.160834564,1,0
3,1,71786.59101,73546.03677,1,1193.776527,5.853547117,0.164778754,1,0
3,1,72845.15576,74661.45525,1,1197.038897,5.848794627,0.16741964,1,0
3,1,72167.6923,73917.41481,1,1290.519336,5.891409746,0.164322676,1,0
3,1,72990.36196,74574.39247,2,1249.962486,5.866291724,0.156348712,1,0
3,1,74252.31344,76012.95526,1,1100.52871,5.807681471,0.164834499,1,0
3,1,74354.45504,76157.81941,1,1154.819445,5.860430397,0.16682322,1,0
3,1,73449.60361,75070.03017,1,1144.845322,5.821628013,0.158134738,1,0
3,1,79736.85023,81642.18636,1,1221.478356,5.806910614,0.171474077,1,0
3,1,72651.62845,74456.91408,1,1120.139612,5.844615504,0.166911338,1,0
3,1,73994.90064,75700.36719,2,1261.81429,5.837056316,0.16223118,1,0
3,1,74189.45672,75799.63576,1,1193.217959,5.832199538,0.157633908,1,0
3,1,74625.3077,76347.32067,1,1154.379862,5.855152897,0.163016316,1,0
3,1,74284.00816,75872.72055,2,1205.503564,5.818046915,0.156579714,1,0
3,1,74618.43759,76178.95094,2,1208.756893,5.830490655,0.155184063,1,0
3,1,71892.29656,73607.38181,1,1125.780147,5.813821871,0.162688035,1,0
3,1,83147.80772,84815.31492,2,1446.776483,5.818393739,0.16041568,1,0
2,1,77100.7887,79542.76923,1,1209.345427,5.779133924,0.194126118,1,0
2,1,74123.27598,76353.91947,2,1392.056814,5.804994273,0.18553576,1,0
3,1,78766.21768,80554.83662,2,1440.328014,5.724062605,0.166139356,1,0
3,1,83277.40563,84915.65222,1,1408.150948,5.829016723,0.15900213,1,0
3,1,68683.19867,70540.69373,1,1052.857119,5.806909599,0.169307568,1,0
1,1,30935.48148,35501.19614,1,442.2323265,6.579448989,0.265440418,1,0
2,1,72076.12109,76352.39229,1,677.1325812,5.654478849,0.25688939,1,0
3,1,85260.42032,87326.68725,1,1325.622563,5.776381006,0.178568855,1,0
3,1,75031.89464,77110.77799,1,1041.352118,5.879909247,0.179113255,1,0
3,1,80163.74244,82125.70088,1,1187.633369,5.855856849,0.174003774,1,0
3,1,73474.19398,75281.5468,1,1158.062139,5.811823225,0.167006999,1,0
3,1,73891.53564,75560.11996,1,1144.05833,5.824461421,0.160468303,1,0
3,1,75314.28166,76991.57784,1,1178.161449,5.787624489,0.160886018,1,0
3,1,75570.72386,77315.15398,1,1215.122929,5.765537832,0.164073826,1,0
3,1,74854.48944,76680.56949,1,1227.197101,5.791838653,0.167869901,1,0
3,1,72516.02422,74216.01511,1,1130.349568,5.802758375,0.161970694,1,0
3,1,76880.76742,78538.8531,1,1238.473575,5.782480174,0.159963347,1,0
3,1,71144.02429,72904.08162,1,1153.266099,5.811716988,0.164807232,1,0
2,1,73084.58798,75250.61034,1,1220.592192,5.886916399,0.182831614,1,0
3,1,75864.75314,77365.73856,1,1158.438384,5.768105074,0.152195625,1,0
3,1,77757.05863,79532.39353,1,1231.05226,5.745271682,0.165521253,1,0
3,1,74948.67193,76622.55823,1,1189.347903,5.783655275,0.160722086,1,0
3,1,66115.55287,67705.06079,2,1061.199034,5.805896608,0.156618836,5,0
3,1,71001.00979,72589.10095,2,1245.287972,5.651592221,0.15654917,5,0
2,1,3001.402992,2860.014802,4.778761062,1632.533729,5.605742138,0.24671043,11,0
2,1,12175.14183,14825.34319,2,1606.777854,6.094949141,0.202232958,11,0
2,1,12330.05394,14986.70292,2,1642.463198,5.842249751,0.202479484,11,0
2,1,15255.9288,18274.04655,2,1717.517217,5.640868442,0.215817026,11,0
1,1,14023.08103,17079.41832,2,1718.672118,6.145257273,0.217176717,11,0
2,1,8296.412382,10667.46007,4,1617.503688,6.085582227,0.191286885,11,0
1,1,9792.85068,11702.64011,1,832.1186155,5.637940836,0.171674639,11,0
1,1,11151.62973,13254.67965,1,1002.563764,5.698559066,0.180151259,11,0
1,1,4689.719309,5997.463693,3,832.2287206,5.343862896,0.142060693,11,0
1,1,10142.75422,11990.79289,3,1015.107696,5.712564516,0.168876369,11,0
2,1,5173.616785,7555.991468,2,1452.429802,5.685639446,0.191743328,11,0
2,1,3963.120625,6029.358884,4,1407.239828,5.655350736,0.178569926,11,0
1,1,5372.276681,7557.184706,2,1395.436231,5.848018967,0.183623861,11,0
2,1,11209.14692,13566.84167,2,1437.430083,5.647957095,0.190747946,11,0
2,1,5546.211451,8272.702323,4,1750.492986,5.740072042,0.205124486,11,0
1,1,7794.393704,9621.699052,3,1051.402047,5.507501295,0.167926116,11,0
2,1,8678.575516,11082.02736,2,1561.4132,5.775243563,0.192589072,11,0
1,1,5798.517341,8182.588559,2,1536.773235,5.756265041,0.191811257,11,0
2,1,5352.689455,7706.819823,2,1489.512726,5.705942816,0.190603623,11,0
2,1,6652.850663,8864.309019,2,1479.557241,5.776389835,0.184737487,11,0
2,1,7033.325492,9271.098762,4,1481.830509,5.682327777,0.185833023,11,0
1,1,9615.956631,12143.28788,2,1581.40813,6.023653366,0.197489307,11,0
2,1,12983.51572,15987.54969,2,1830.105846,5.929375209,0.215311294,11,0
2,1,6591.349994,8783.590399,2,1500.414618,5.752383403,0.18393237,11,0
2,1,10534.39793,13268.92455,2,1741.894652,5.805361092,0.205426077,11,0
1,1,12395.10077,14395.7429,5,1450.725748,6.170759585,0.175710508,11,0
2,1,7555.575127,9732.728599,2,1444.509866,5.815238171,0.183298506,11,0
2,1,5091.754809,7507.112607,4,1556.575005,5.720498697,0.193065539,11,0
1,1,9403.710971,11392.77649,5,1401.848229,6.035200042,0.175201363,11,0
2,1,15877.0628,19038.32598,2,1847.064642,5.895064779,0.220874209,11,0
2,1,13155.77747,16234.05916,2,1744.340061,6.194560536,0.217954927,11,0
2,1,11747.47065,14658.40646,2,1719.515008,5.764841603,0.211948616,11,0
2,1,5489.744706,8020.892053,2,1751.657231,5.829898684,0.197640288,11,0
1,1,9272.628485,11842.93915,2,1605.087244,5.962547201,0.199161658,11,0
1,1,8779.025842,10957.88591,2,1437.388916,5.979019972,0.183369559,11,0
2,1,4873.81582,7262.280268,4,1645.77774,5.721510462,0.191988091,11,0
2,1,8042.235342,10369.52175,2,1515.075113,5.784906443,0.189512622,11,0
1,1,4909.71321,7017.184708,4,1400.431045,5.792389896,0.180340937,11,0
1,1,5896.634483,7465.965674,3,940.8400518,5.430813493,0.155621583,11,0
2,1,6123.279633,8248.097034,4,1317.072307,5.729450871,0.181083057,11,0
2,1,5510.316334,8101.67002,2,1620.847576,5.681388976,0.199976537,11,0
1,1,5516.327517,8040.931234,5,1540.803414,5.808767532,0.197382713,11,0
1,1,6552.703169,9184.573309,5,1630.731024,5.881396639,0.2015324,11,0
2,1,5818.968486,8309.520621,2,1706.765726,5.804198412,0.196047943,11,0
1,1,6394.8314,8896.691953,2,1548.510242,5.823152868,0.196491627,11,0
1,1,5930.230185,8309.439938,2,1552.37524,5.887791788,0.191614727,11,0
2,1,5840.186067,8240.08923,4,1562.117622,5.722710887,0.19244686,11,0
2,1,4501.495934,6839.254409,4,1555.447114,5.673867992,0.18994034,11,0
1,1,6040.18599,8743.855403,2,1748.629165,5.898438243,0.204262829,11,0
1,1,6142.634452,8754.174727,4,1726.966822,5.843138842,0.200752942,11,0
1,1,8694.235696,11194.68114,2,1545.732749,5.971600097,0.196436083,11,0
2,1,4429.803734,6674.693994,4,1470.46763,5.73399402,0.186129848,11,0
2,1,5179.459817,7877.193337,4,1645.019086,5.816086304,0.204038861,11,0
1,1,5123.036706,7367.956232,2,1435.137212,5.815177654,0.186128506,11,0
2,1,4837.455946,7168.486515,4,1621.38223,5.704762045,0.189666813,11,0
1,1,6694.195666,9236.895696,2,1541.042751,5.855670677,0.198088878,11,0
2,1,5710.062869,8284.538106,2,1691.993828,5.730268144,0.199324209,11,0
2,1,12098.18133,15029.26051,2,1742.307854,5.727657895,0.212682212,11,0
1,1,13440.50672,16635.20393,2,1878.222697,6.076102614,0.222038046,11,0
1,1,9435.616547,11371.59846,5,1375.793842,5.962787763,0.172847653,11,0
2,1,6378.510356,8836.609032,2,1597.909096,5.750667654,0.194767066,11,0
1,1,5451.424118,8088.746163,4,1587.655305,5.800630992,0.201741218,11,0
2,1,10170.17091,12901.94422,2,1723.252138,5.843053777,0.205322386,11,0
1,1,5818.430549,8457.058801,4,1691.50785,5.806167481,0.201791296,11,0
2,1,5455.19871,7939.509999,2,1676.949622,5.787667372,0.195801895,11,0
1,1,6220.691591,8918.202309,4,1625.065321,5.912340222,0.204030123,11,0
1,1,5785.316629,8403.278414,4,1677.759582,5.912677931,0.200999164,11,0
2,1,13321.07257,16480.06472,2,1924.666548,5.887467482,0.220794085,11,0
2,1,6028.313389,8875.25326,2,1878.063656,5.776195984,0.209605932,11,0
1,1,5851.842801,8653.104467,4,1777.146382,5.851521064,0.207917275,11,0
1,1,5511.899679,7108.474463,3,1016.143356,5.405691659,0.15696659,11,0
2,1,5256.66369,8038.499994,2,1713.965818,5.765496323,0.207196218,11,0
1,1,6503.677523,9115.488022,2,1567.608212,5.78395488,0.200763081,11,0
2,1,5660.71891,8387.456531,2,1761.296378,5.709471837,0.205133669,11,0
2,1,4598.114858,6816.939074,4,1436.315715,5.758278106,0.185044033,11,0
1,1,11925.10246,14251.70768,3,1214.87728,6.176588455,0.189484578,11,0
2,1,6671.629598,8784.282826,2,1407.24512,5.737623197,0.180563918,11,0
3,1,15874.76739,18102.86675,2,1251.508602,6.335034844,0.185430198,11,0
1,1,8411.514643,9707.13372,4,763.7797169,5.660367897,0.141400673,11,0
1,1,5291.311574,7429.003673,2,1411.537267,5.865357525,0.181628977,11,0
2,1,5540.650713,7787.142795,4,1572.967611,5.748641172,0.18619566,11,0
2,1,5672.807253,7837.293835,2,1454.757441,5.786618601,0.182764293,11,0
2,1,4962.811358,7377.362882,2,1689.54048,5.776343591,0.193034164,11,0
2,1,11553.52921,14254.75383,2,1674.449895,5.900668647,0.204170952,11,0
1,1,7552.190458,9706.780657,2,1438.891128,5.94264626,0.182345494,11,0
2,1,9525.440449,11466.47,5,1364.288135,6.038603345,0.173072701,11,0
2,1,3856.537489,5742.678067,2,1343.70098,5.724004109,0.170610772,11,0
2,1,17335.31913,20783.64045,2,1992.47998,6.167864295,0.230683713,11,0
1,1,6479.514185,9005.251749,2,1682.331569,5.970520198,0.197427033,11,0
2,1,10240.34864,12792.39452,2,1567.169436,5.696461292,0.198453698,11,0
1,1,6663.315331,9177.914666,2,1647.190127,5.937677826,0.196991233,11,0
1,1,6924.493872,9185.808228,2,1468.631143,5.823073732,0.186807853,11,0
2,1,6655.951348,9103.26791,2,1615.022824,5.739553578,0.194339125,11,0
1,1,9005.582852,11159.37063,5,1408.498583,6.048224507,0.182311454,11,0
2,1,5623.619545,8072.708635,2,1717.285629,5.851137098,0.194409832,11,0
1,1,5940.335519,8248.745112,2,1523.320361,5.936222977,0.188742351,11,0
1,1,7489.770203,9781.3903,2,1507.655484,6.018312438,0.188054608,11,0
2,1,5565.968601,7786.877304,2,1523.443143,5.770359358,0.185131421,11,0
2,1,14847.70271,17892.33422,2,1796.212732,6.309233721,0.216760399,11,0
2,1,10957.4737,13756.72579,2,1780.293159,5.798362985,0.207843283,11,0
1,1,8397.212321,10855.9902,2,1532.032317,5.851169865,0.194792971,11,0
1,1,5952.177104,8310.297252,2,1528.49972,5.904594977,0.190763633,11,0
2,1,14063.75126,17282.56227,2,1838.131668,5.954387305,0.222875215,11,0
2,1,10458.36207,13138.89205,2,1722.342395,5.809753881,0.203387682,11,0
1,1,6607.355203,9014.856861,2,1557.23813,5.907129011,0.192750749,11,0
2,1,4887.633061,7496.212957,4,1716.609005,5.780068565,0.200640092,11,0
2,1,11135.22776,13966.46981,2,1813.878601,5.813774583,0.209027046,11,0
2,1,16789.69277,20132.77031,2,1876.810624,6.269503946,0.227135874,11,0
2,1,14659.18995,17990.98676,2,2027.467249,5.953519205,0.226753533,11,0
2,1,15489.10187,18827.45019,2,1877.45384,6.334687213,0.226975456,11,0
2,1,16292.48372,19802.86154,2,1971.405703,6.378907702,0.232749965,11,0
2,1,12152.46919,15028.95176,2,1749.817777,5.880450929,0.210691155,11,0
2,1,10857.73985,13614.27776,2,1727.936095,5.896627322,0.206250582,11,0
2,1,14067.59246,17266.10803,2,1816.925299,6.280170774,0.222170687,11,0
2,1,6272.322869,8586.297445,2,1530.277452,5.748257765,0.188970855,11,0
1,1,8371.67897,10329.84553,3,1103.884517,5.5576869,0.173835036,11,0
2,1,3604.997917,5519.164459,4,1320.973396,5.654156368,0.171874709,11,0
2,1,8025.35838,10459.17275,2,1532.725029,5.75826839,0.193801844,11,0
2,1,11329.59647,14149.00875,2,1743.417569,5.860355022,0.208589764,11,0
2,1,9858.382955,12470.42024,2,1587.687031,6.019364901,0.200771572,11,0
2,1,13271.19116,16412.45456,2,1830.115958,6.206617776,0.22017333,11,0
2,1,12267.45615,15210.06599,2,1759.002338,6.156362718,0.213097738,11,0
2,1,8231.67589,10752.87754,2,1600.02261,5.877690725,0.19725056,11,0
2,1,8922.204059,11456.96256,2,1670.567239,5.779709742,0.197779958,11,0
2,1,11933.47016,14872.46837,2,1731.494293,6.155611628,0.212966993,11,0
2,1,14209.73627,17457.15237,2,1894.868824,5.964139846,0.223863154,11,0
2,1,10356.92745,13006.5457,2,1675.004706,5.792735226,0.202211499,11,0
2,1,12813.40411,15846.04689,2,1837.583001,6.118434617,0.216333202,11,0
2,1,13958.77125,17095.79046,2,1835.980117,6.088766528,0.220024778,11,0
2,1,11673.14195,14600.35222,2,1817.241099,5.85597895,0.212539871,11,0
2,1,11021.63549,13876.10081,2,1770.946594,5.839628754,0.209883497,11,0
1,1,6063.146874,8553.489142,2,1582.105025,5.874488203,0.196038927,11,0
1,1,5668.462938,8125.96202,2,1618.949904,5.854705527,0.194743339,11,0
2,1,8397.097973,11003.80633,2,1680.582491,5.788589692,0.200567664,11,0
2,1,10527.57909,13107.23929,2,1606.23143,5.993559199,0.199523539,11,0
1,1,9237.534759,11624.8595,2,1529.712662,6.027943049,0.191941321,11,0
2,1,6555.681263,8887.775992,2,1579.08203,5.7135898,0.189709639,11,0
1,1,7576.220598,10017.64961,2,1545.752254,5.918681608,0.194104089,11,0
1,1,6698.648654,9007.458438,2,1521.328583,5.956918686,0.188758803,11,0
1,1,5933.821956,8199.759718,2,1431.098751,5.883807676,0.18699797,11,0
2,1,4355.323352,6500.786556,4,1517.616009,5.727146271,0.181959601,11,0
2,1,4545.390616,6767.476483,4,1599.045533,5.81293894,0.185181215,11,0
1,1,5000.425439,7196.133519,2,1526.093495,5.929284819,0.184077115,11,0
2,1,13981.43316,17212.51366,2,1901.902488,5.951426327,0.223299004,11,0
1,1,3687.230956,4756.415764,4,776.5855959,5.498249386,0.128451436,11,0
2,1,4318.287817,6392.166025,2,1448.923896,5.679586797,0.178899297,11,0
2,1,4859.91337,7322.070205,4,1610.444632,5.806879269,0.194927248,11,0
2,1,4282.022698,6382.43368,2,1460.408351,5.671977209,0.180040905,11,0
1,1,6915.701484,9109.880014,2,1431.092346,5.855940898,0.184013986,11,0
1,1,8274.377402,10285.01374,2,1208.55572,5.572966768,0.176149108,11,0
2,1,4384.979696,6752.375094,4,1553.329452,5.821659662,0.191140041,11,0
2,1,4696.559584,6988.739835,2,1514.442273,5.813534799,0.188078266,11,0
1,1,8584.01136,10936.46443,2,1508.501254,5.987457713,0.190534256,11,0
2,1,5758.553127,8499.692414,4,1640.317038,5.971883355,0.20567343,11,0
2,1,12931.7955,15928.07901,2,1785.758527,6.220335704,0.215032484,11,0
2,1,12316.01127,15251.65719,2,1833.434617,5.889621384,0.21284629,11,0
2,1,5134.584822,7336.488242,2,1544.679779,5.742342462,0.184338723,11,0
2,1,8088.482267,10516.74051,2,1632.779932,6.099179569,0.193580025,11,0
2,1,12830.74377,15817.31942,2,1816.41031,5.955654847,0.214685495,11,0
2,1,5633.978781,7885.542271,2,1501.869876,5.763033161,0.186405809,11,0
1,1,5297.264553,7829.465966,5,1621.935373,5.893988919,0.197680315,11,0
1,1,5985.788382,8174.817582,2,1440.449378,5.901822879,0.183797188,11,0
2,1,15345.17978,18786.45635,2,2011.813687,5.943314663,0.230448923,11,0
2,1,8682.897538,11329.68374,2,1688.244076,6.04272836,0.202102706,11,0
2,1,12527.89176,15556.25309,2,1808.680754,6.269158688,0.216180604,11,0
2,1,13738.88538,16995.8289,2,1990.398611,5.943039342,0.224191337,11,0
2,1,8939.082457,11610.42114,2,1730.546143,5.855930144,0.203039481,11,0
2,1,6832.572072,9069.051116,2,1503.154754,5.846153826,0.185778999,11,0
2,1,5340.553241,7616.089057,2,1593.19493,5.723980047,0.187394861,11,0
2,1,4825.21988,7200.955686,5,1662.560785,5.856675101,0.191476678,11,0
2,1,4749.792831,7148.731325,4,1631.456261,5.767290405,0.192409559,11,0
1,1,5198.540518,7745.480837,4,1601.180023,5.871096343,0.198254609,11,0
2,1,4382.779716,6683.838781,4,1594.591523,5.782437818,0.188444195,11,0
1,1,6626.390916,8871.911822,2,1474.503885,5.962627856,0.186153545,11,0
2,1,4933.318016,7433.966916,2,1642.439701,5.794074072,0.196445796,11,0
2,1,13281.88033,16322.89059,2,1801.33616,6.126531812,0.216631464,11,0
2,1,9329.227457,11934.05746,2,1632.073347,5.713071267,0.200495578,11,0
2,1,12651.94906,15711.32106,2,1845.999481,6.045516412,0.217284964,11,0
1,1,9612.203288,12155.49754,2,1599.451555,5.989381517,0.198112061,11,0
1,1,7396.505798,9747.810013,2,1512.847377,5.818538888,0.190488878,11,0
2,1,10041.73602,12625.88202,2,1608.32734,5.71209515,0.199697683,11,0
2,1,10034.9938,12588.43834,2,1575.049005,5.931936579,0.198507415,11,0
2,1,9571.252494,12212.53823,2,1746.744267,5.800119665,0.201893437,11,0
1,1,8680.95718,10798.65071,5,1464.897218,6.070483074,0.180777441,11,0
2,1,6982.523897,9191.813251,2,1517.916163,5.785365118,0.184646001,11,0
2,1,5526.104275,7840.813334,2,1574.566766,5.761064284,0.189001085,11,0
1,1,6459.165251,8935.196019,2,1615.570621,5.888316532,0.195474716,11,0
2,1,5945.93939,8201.270429,2,1523.488178,5.786889376,0.186560072,11,0
2,1,5450.447029,7637.769888,2,1495.797603,5.751201894,0.183725706,11,0
1,1,6956.87612,9290.621525,2,1516.507021,5.888799471,0.189775151,11,0
2,1,5808.960621,8229.730168,2,1595.586937,5.838099229,0.193282338,11,0
2,1,8927.511061,11583.03517,2,1682.314238,6.008452506,0.20243607,11,0
2,1,11593.62624,14693.68618,2,1873.887584,5.915251505,0.218725749,11,0
2,1,9156.101325,11758.27174,2,1653.595927,6.071293892,0.200392022,11,0
2,1,9664.477816,12278.3438,2,1637.262655,6.01842637,0.200841856,11,0
2,1,13076.63334,16285.99259,2,1911.215993,6.136924247,0.222546968,11,0
2,1,10498.86961,13320.07811,2,1748.749368,5.88479764,0.208656501,11,0
2,1,11755.64977,14644.13101,2,1754.79185,5.916197968,0.21113021,11,0
2,1,10837.39276,13688.52796,2,1799.241269,6.087697137,0.20975958,11,0
2,1,6225.311844,8936.274064,2,1843.916686,5.787646848,0.2045393,11,0
1,1,6430.832172,8634.401798,2,1430.326703,5.907190735,0.184406378,11,0
2,1,10073.02395,12978.05785,2,1774.310186,5.931686528,0.211733402,11,0
2,1,10891.02328,13671.60137,2,1700.479722,6.011499112,0.207147696,11,0
2,1,13130.93043,16296.76487,2,1838.733058,6.071502539,0.221033137,11,0
2,1,10509.3832,13324.96962,2,1766.297439,6.116929193,0.208447664,11,0
2,1,7544.402219,9998.337223,2,1622.826843,5.794010311,0.194601887,11,0
2,1,8270.484803,10815.85198,2,1705.268386,5.846123356,0.198193313,11,0
2,1,8919.827102,11599.51104,2,1688.408329,5.983587493,0.203354733,11,0
2,1,11626.86285,14545.49578,2,1738.679502,6.153244506,0.212227787,11,0
2,1,14178.83399,17555.76643,2,1980.652366,5.976852681,0.228283702,11,0
1,1,7144.740297,9584.404069,2,1593.65413,5.934954708,0.194033844,11,0
1,1,6874.113883,9137.102523,2,1501.69191,6.023489172,0.186876287,11,0
1,1,7143.365821,9529.680802,2,1613.499472,6.029374125,0.191900744,11,0
2,1,7903.610727,10403.97748,2,1580.89977,5.934583682,0.196433627,11,0
2,1,12258.14823,15308.82199,2,1842.965951,6.271648099,0.216975536,11,0
2,1,9308.532735,11871.58897,2,1674.710841,6.153244496,0.19888024,11,0
2,1,6004.736922,8410.572078,2,1660.411001,5.762817215,0.192685262,11,0
2,1,8132.739995,10616.26601,2,1582.754495,5.965657004,0.195770322,11,0
2,1,11960.00852,14877.6385,2,1762.184018,6.143412912,0.212191513,11,0
2,1,12484.88161,15625.90565,2,1909.913188,5.904222141,0.220166392,11,0
1,1,7423.745638,9872.190077,2,1587.822305,5.967887346,0.194382772,11,0
2,1,9112.941619,11679.65449,2,1626.551139,6.002542264,0.199022047,11,0
2,1,13994.01469,17269.99425,2,1984.569881,5.915127612,0.224845904,11,0
2,1,9295.326511,11947.87546,2,1687.732745,6.032253857,0.202322523,11,0
2,1,7679.143533,10125.99154,2,1625.508593,5.799312231,0.194320625,11,0
1,1,7490.746641,9783.169667,2,1558.493762,5.93567895,0.18808763,11,0
1,1,8109.1365,10644.92247,2,1609.575769,5.979665077,0.197819384,11,0
2,1,4649.196753,6787.124513,4,1506.328519,5.727727788,0.181640404,11,0
