RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,BeatType
1,9225.64846,10805.38888,856.9060786,5.974541268,0.156136962,11
1,6529.075386,7879.082826,850.766265,5.841455298,0.144337969,11
1,9019.807354,10656.44044,924.275827,5.822429332,0.158923852,11
1,6614.348099,8261.859873,1157.485784,5.861449492,0.159450971,11
1,6299.331628,7721.370127,948.0792445,5.754580156,0.148138579,11
1,6956.983084,8636.279726,1121.12746,5.82626831,0.160981601,11
1,6777.569322,8168.783289,887.7156833,5.7740843,0.146524337,11
1,8238.723031,10023.42244,1155.318311,5.896028305,0.165956983,11
1,11048.34226,13041.43014,1271.300518,5.890847301,0.175378286,11
1,13003.87982,15178.93243,1316.698927,5.912745576,0.18320942,11
1,8770.024174,10509.29488,1201.125536,5.884105554,0.163831076,11
1,7305.733193,9130.366161,1265.944441,5.904267968,0.167803258,11
1,8323.336937,9982.392228,1068.733948,5.939006579,0.160008458,11
1,8400.122666,10097.05839,1167.9866,5.875879324,0.161824843,11
1,9947.931192,11444.79143,920.6833967,5.910674371,0.151986194,11
1,7784.546916,9288.348084,899.0073907,5.903611545,0.152337979,11
1,8746.231377,10154.90037,894.4565666,5.840063777,0.147440691,11
1,7489.490441,9088.860658,1083.385971,5.812654837,0.157104107,11
1,9576.587858,11404.7572,1198.352005,5.830498854,0.167965786,11
1,9793.927096,11478.06188,1112.639118,5.871138579,0.16121356,11
1,6968.555251,8403.191366,885.6151305,5.78745851,0.1487933,11
1,6362.131905,7837.397811,911.2291767,5.877275262,0.15088555,11
1,8679.935925,10064.45274,837.3133117,5.871166597,0.146171204,11
1,5887.329054,7375.54365,953.7790475,5.830771838,0.151546332,11
1,7587.018988,9202.730449,1104.406925,5.816845193,0.157904791,11
1,13462.8292,15640.79222,1355.033357,5.919603202,0.183331777,11
1,8993.145495,10447.57049,856.5040075,6.010843282,0.149816326,11
1,11555.94735,13517.87804,1267.713825,5.893697146,0.174002051,11
1,7085.723717,8579.327667,931.6997911,5.847789433,0.151820432,11
1,7790.358353,9132.946592,815.5861842,5.833464399,0.143941138,11
1,8085.630929,9908.902019,1231.977053,5.815104889,0.167740648,11
1,13470.9826,15646.77749,1356.601925,5.950522136,0.183240676,11
1,14248.38826,16726.832,1441.168326,5.957730383,0.19556991,11
1,8084.078902,9516.393629,895.2233416,5.8681009,0.148673073,11
1,8213.249132,9570.611207,907.7113111,5.797726611,0.144730923,11
1,10185.58759,11663.52435,957.6372226,5.884060505,0.151022303,11
1,8325.111079,10051.60157,1135.702041,5.813952959,0.163227976,11
1,7868.443274,9486.218313,950.2527643,5.934864827,0.158005349,11
1,7916.746083,9520.313388,1051.86915,5.909020207,0.157310092,11
1,6573.24179,8179.205842,1050.749915,5.917278981,0.157427481,11
1,9264.985531,11083.77515,1220.917029,5.872888077,0.167534301,11
1,6758.982272,8304.872669,1017.817502,5.729883687,0.154454982,11
1,6559.649038,8090.140653,1083.894423,5.780785173,0.153683965,11
1,8088.377083,9771.201383,1167.191598,5.713775182,0.161150685,11
1,10923.5272,12998.36972,1286.040125,5.923200643,0.178939148,11
1,9027.101828,10879.43103,1238.374871,5.705014955,0.16907196,11
1,8666.829626,10264.33682,986.620223,5.886082957,0.157012484,11
1,8871.104127,10605.01364,1039.101951,5.891052654,0.16357852,11
1,8357.058734,10110.21026,1132.908432,5.913310826,0.164483566,11
1,7168.279613,8768.860263,1120.974554,5.710833302,0.157163481,11
1,10909.49095,12646.2798,1013.897223,6.021062797,0.163714544,11
1,10099.32239,11456.10249,822.3379513,5.988312576,0.144699784,11
1,13742.04973,16145.78361,1448.197746,6.032266148,0.192599818,11
1,8625.414059,10360.99867,1143.227217,5.863574072,0.163657304,11
1,7707.888358,9348.442118,1011.893872,5.950034474,0.159114046,11
1,10418.17984,11904.04229,902.9029788,5.966570364,0.151426485,11
1,6947.406704,8553.944888,968.9831951,5.907281015,0.15745557,11
1,7115.334171,8821.147202,1186.131809,5.879863954,0.162247673,11
1,7483.332766,9012.783915,990.4970333,5.814362935,0.153631518,11
1,11277.79119,13241.57203,1202.682266,5.808127385,0.174084166,11
1,7438.65343,9134.918833,1170.023969,5.802571907,0.161792878,11
1,6812.077423,8558.030389,1238.91761,5.822313903,0.164145447,11
1,8717.395484,10454.1516,1190.382652,5.8066832,0.163712549,11
1,10032.17945,11664.08515,1071.89997,5.929179142,0.158694079,11
1,8697.741499,10191.87909,915.0706247,5.931201516,0.151847647,11
1,6279.250468,7838.228084,978.056917,5.858518688,0.155107443,11
1,9121.528568,10972.48247,1231.406554,5.907054454,0.169009224,11
1,10419.41002,12248.58887,1231.786758,5.912551082,0.168012127,11
1,13540.05141,15689.72526,1324.830347,5.983109999,0.182137256,11
1,7771.384961,9360.93541,1047.121042,5.89335504,0.156620924,11
1,6363.622201,7733.588439,994.7229672,5.833579945,0.145401273,11
1,10775.97132,12096.45014,746.8320029,6.036068367,0.142750934,11
1,10472.47601,12332.40496,1226.426072,5.803579565,0.169418593,11
1,9728.520773,11676.42908,1277.355093,5.934083981,0.17337913,11
1,9752.316259,11439.23475,1084.715076,5.810600003,0.161346502,11
1,10752.41763,12737.07894,1294.177781,5.84086134,0.175007149,11
1,9020.477211,10498.29851,907.4774774,5.942880454,0.151016714,11
1,13053.54025,14264.48764,681.2234136,6.095039106,0.13670249,11
1,9416.276183,11314.93416,1215.349843,5.937412337,0.171173468,11
1,9937.948359,11844.36939,1233.558164,5.919674438,0.171523058,11
1,8836.262793,10858.6316,1394.456098,5.824512741,0.176661958,11
1,7549.3109,9022.197482,877.1973983,5.888852066,0.150763832,11
1,10311.81341,11770.94563,873.9292554,5.977281355,0.150058407,11
1,9915.057752,11674.55726,1199.476734,5.840106642,0.164781128,11
1,7827.279854,9310.737965,949.5527946,5.951362527,0.151303996,11
1,14212.80845,15487.87741,723.1519602,6.086212196,0.140274743,11
1,9775.561025,11244.14162,1007.778824,5.91774075,0.15054346,11
1,8149.194983,9831.960248,1149.539317,5.790529233,0.161147772,11
1,8060.274768,10037.22162,1332.669383,5.849912345,0.174666689,11
1,7010.352388,8579.099958,1090.333536,5.705467984,0.155592633,11
1,7132.851088,9015.218345,1273.631449,5.84071775,0.170437493,11
1,9186.62669,11034.31233,1321.174592,5.787009107,0.168860006,11
1,6102.968731,7507.372112,964.7092737,5.648481295,0.147217268,11
1,5935.421575,7667.858561,1219.41384,5.769199762,0.163508866,11
1,7286.385802,8950.064913,1170.522943,5.711402897,0.160231594,11
1,9677.265963,11716.18259,1350.809596,5.882115268,0.177383146,11
1,7679.334193,9203.66968,989.4255954,5.777546339,0.153374462,11
1,11972.53905,13858.45203,1222.596054,5.884459,0.170597774,11
1,9237.320953,10795.39032,968.2905893,5.866607878,0.155062318,11
1,7622.606284,9508.240217,1277.652534,5.916150254,0.170585214,11
1,8113.855236,9595.284821,976.6163476,5.844035675,0.151200422,11
1,11243.60149,13199.76717,1268.82487,5.891255365,0.173746208,11
1,7063.37704,8715.383565,1149.063881,5.816707479,0.159668237,11
1,8388.544259,9894.654431,979.3495198,5.90811657,0.152454749,11
1,9457.301974,11031.60446,1013.192286,5.751273879,0.155867908,11
1,9883.496549,11660.64635,1143.91325,5.890193486,0.165605718,11
1,7619.818562,9272.957524,1067.968074,5.952061281,0.15972295,11
1,10199.72574,11587.65563,853.5566248,5.911035973,0.146351308,11
1,10126.48156,11580.04464,906.1462365,5.963821606,0.14977204,11
1,9405.52969,11164.61458,1181.265015,5.882673203,0.164761569,11
1,11897.22212,14082.36663,1359.357321,5.965093978,0.183633824,11
1,9316.154103,11294.66963,1327.01771,5.9742232,0.174735979,11
1,8848.625502,10595.5216,1143.937241,5.850662052,0.164189788,11
1,10940.33521,12452.23074,921.4785653,6.049528609,0.152747654,11
1,10605.29763,11947.01655,812.4840181,5.874147861,0.143894255,11
1,6970.985066,8626.137823,1085.677441,5.88959317,0.15982029,11
1,7287.195375,8841.009713,1007.669529,5.769277504,0.154850345,11
1,7371.567175,9095.842217,1136.704287,5.912371453,0.16312361,11
1,13634.78572,15861.74581,1354.130784,5.908028947,0.185382509,11
1,7968.25409,9785.250121,1224.333166,5.864120412,0.167451742,11
1,16029.03638,18695.95541,1504.619864,6.038827642,0.202869887,11
1,11619.39168,12905.56755,767.2725912,5.918546958,0.140884325,11
1,7204.024637,8806.942315,997.4503247,5.84332954,0.157278049,11
1,9237.359891,10702.77897,887.3113861,5.891622089,0.150381669,11
1,8674.727746,10461.82155,1186.63231,5.937525927,0.166068304,11
1,7989.175549,9622.189467,1061.757616,5.85194706,0.158747716,11
1,7732.03832,9587.242215,1210.871279,5.924613398,0.169203116,11
1,7218.097458,8835.637842,1134.45211,5.848757922,0.157993889,11
1,7713.444397,9236.531146,994.3628679,5.751641716,0.153311546,11
1,11142.31971,13043.48863,1249.987567,5.833158507,0.171286389,11
1,6426.495184,8149.541118,1182.436677,5.804284348,0.163065081,11
1,7999.911656,9819.624065,1222.138868,5.893208362,0.167576913,11
1,12002.88213,14210.00232,1361.097973,5.937732082,0.184555291,11
1,7564.514119,9245.37902,1113.170005,5.906038433,0.16105674,11
1,7561.728291,9229.746354,1127.133253,5.853600814,0.160440118,11
1,9396.293066,11161.71715,1143.08009,5.941716883,0.165058488,11
1,7431.706867,8956.510665,894.3115485,5.787565316,0.153397932,11
1,7321.40866,8787.504039,947.6178656,5.839100702,0.150415967,11
1,8193.236948,9794.779856,1127.234137,5.748759582,0.157210628,11
1,6248.540677,7893.82068,1176.949194,5.813652386,0.159342892,11
1,7619.452082,9161.873607,1042.428671,5.754858307,0.154281601,11
1,6023.769959,7703.252871,1152.747406,5.785949856,0.1609906,11
1,5795.352063,7137.31633,848.270342,5.794872751,0.14390741,11
1,7169.327917,8703.61031,1071.646292,5.716202093,0.153874515,11
1,6711.812516,8434.533688,1228.411295,5.736795431,0.163049698,11
1,6260.308459,7615.150872,993.2783775,5.741670711,0.144596318,11
1,7045.956507,8542.708882,937.9528356,5.885550307,0.151980735,11
1,7664.805858,9314.88979,1152.315575,5.744922564,0.159575253,11
1,8421.798647,10089.51496,1192.205623,5.82853307,0.160425894,11
1,9551.300073,11358.15157,1204.674177,5.775622377,0.166983626,11
1,8212.435718,9684.03645,943.9822093,5.883580277,0.15069851,11
1,9720.096961,11610.61082,1238.740555,5.812070615,0.170805732,11
1,8601.691878,10008.96386,893.6048544,5.866758201,0.147367875,11
1,7124.974665,8773.998653,1126.902023,5.755566763,0.159523999,11
1,6205.207961,7711.893317,953.6291833,5.740453593,0.152483885,11
1,12145.45965,14373.41266,1369.839748,5.919886746,0.185423883,11
1,8351.64488,10103.80048,1205.203654,5.775421916,0.164436806,11
1,8695.326651,10210.24967,1001.044827,5.845433655,0.152900321,11
1,10040.31374,12419.1964,1625.952599,6.365916822,0.191601606,11
1,13151.71196,15311.59141,1189.370805,5.886112309,0.182569343,11
1,7530.308849,9286.427188,1256.673922,5.823191493,0.164622583,11
1,9772.485524,11333.58851,1095.471625,5.937147447,0.155213175,11
1,8261.357842,10091.31834,1252.010347,5.941776417,0.168048164,11
1,7584.666164,9147.50949,1044.279587,5.787034891,0.155299597,11
1,6922.644721,8622.207989,1121.590719,5.897474222,0.161950144,11
1,7721.98418,9275.587076,1071.187879,5.866729837,0.154839883,11
1,13601.65221,15918.72597,1421.708143,5.964246049,0.189096145,11
1,13329.42284,15695.467,1404.577108,5.915593241,0.191083824,11
1,8953.908941,10774.5048,1223.01242,5.84488651,0.167617481,11
1,7676.112308,9447.718189,1234.825401,5.751969969,0.165346908,11
1,7969.798707,9716.691324,1259.649836,5.867785043,0.164190125,11
1,12154.03409,14378.83062,1383.313155,5.856345603,0.18529242,11
1,9747.014741,11699.56034,1281.123906,5.878862986,0.173585509,11
1,7736.373954,9396.608113,1102.608756,5.903404552,0.160065326,11
1,7723.622666,9300.055147,1077.709227,5.798605507,0.15597352,11
1,10929.61498,12919.54442,1306.672209,5.829601543,0.17523928,11
1,10313.15581,11810.44931,1032.920537,5.851168566,0.152008214,11
1,7583.974611,9187.821363,1124.876843,5.801136477,0.157323694,11
1,5824.094539,7267.952738,935.5314365,5.850715157,0.149270845,11
1,7330.459365,8707.310584,928.1227252,5.841809692,0.145765942,11
1,7171.69047,8863.146349,1131.324591,5.837754078,0.161563398,11
1,9330.04095,11025.37076,1145.698001,5.756256949,0.161748291,11
1,13407.17559,15871.34619,1528.868234,5.908595762,0.1950063,11
1,6725.125069,8148.74197,916.0557768,5.67816732,0.148220771,11
1,7232.930926,8921.893346,1141.092563,5.80759614,0.161444367,11
1,10692.65429,12723.55544,1401.598634,5.859846794,0.177034157,11
1,7331.933414,8950.193841,1075.31849,5.73516314,0.158029062,11
1,8411.661729,10050.71522,995.0387196,5.885302573,0.159041138,11
1,7213.868128,8621.530907,855.2858649,5.739615534,0.147387893,11
1,10254.40151,12428.85528,1480.542762,5.863914744,0.183184358,11
1,8833.092515,10981.20013,1407.444822,5.84887925,0.182070975,11
1,6646.364221,8018.100506,877.9184635,5.734161677,0.145494914,11
1,5219.720979,6665.327814,1025.052297,5.621179061,0.149361161,11
1,8397.048515,10465.68929,1402.473675,5.72157175,0.178671431,11
1,8246.455478,9607.732705,842.1241442,5.835875203,0.144939272,11
1,10953.80519,12969.41622,1308.349032,5.806562352,0.176366405,11
1,6949.572005,8411.885556,917.2348533,5.721228175,0.150222007,11
1,6946.261722,8589.000976,1135.613367,5.873574657,0.159219707,11
1,10332.11267,12520.22693,1372.910652,5.927816272,0.183758546,11
1,13577.52033,15929.4748,1419.250304,5.953696029,0.190514057,11
1,9906.83346,11976.79101,1258.871374,5.867541344,0.178728369,11
1,6142.546331,7616.812388,994.1842606,5.771329303,0.150834443,11
1,15927.61998,18506.2103,1552.018144,6.035567502,0.199482081,11
1,13139.56403,15329.25779,1400.018219,5.900872973,0.183824887,11
1,6767.089629,8442.99102,1007.544592,5.964678439,0.160818767,11
1,8975.678684,10362.35006,873.0434484,5.915111714,0.146285021,11
1,11295.27428,13331.54758,1396.800728,5.840922264,0.177268173,11
1,8100.551167,9894.164943,1260.814046,5.809726248,0.166370746,11
1,12932.50986,15070.18008,1366.399878,6.009119844,0.181628092,11
1,12900.72576,15212.01433,1153.911469,5.929119476,0.188859957,11
1,14608.53415,16993.71381,1477.689754,6.057916219,0.191855105,11
1,8331.808572,10326.38282,1157.331363,5.959325559,0.175443637,11
1,17503.16677,20174.50737,1520.690868,6.003130496,0.203039511,11
1,11815.85157,13985.04913,1403.598058,5.983667735,0.182962665,11
1,7634.61165,9300.83659,1266.049592,5.822133704,0.160353874,11
1,7371.943656,9059.924501,1177.335344,5.734034421,0.161397304,11
1,7734.170279,9541.177279,1205.618541,5.85475561,0.166990993,11
1,14706.95426,17042.38121,1481.280553,5.945948714,0.189843506,11
1,12573.90721,15023.3803,1394.477509,6.154482786,0.194423537,11
1,8901.705047,10631.30696,1135.85049,5.920446813,0.163375183,11
1,6562.806365,8225.716753,1078.530235,5.813031229,0.160194254,11
1,7000.614402,8538.613518,1001.881533,5.799598581,0.154060283,11
1,8066.854413,9880.07947,1003.197959,5.86766307,0.16727785,11
1,6172.840499,7745.61098,1112.535107,5.636866342,0.155792007,11
1,9404.786555,11374.80583,1338.662189,5.798360582,0.174360396,11
1,8870.253781,10699.64314,1201.048646,5.763978749,0.168021781,11
1,8538.802841,10091.93805,909.0960839,5.966527419,0.154816465,11
1,9123.396266,11102.91599,977.7841545,6.006793606,0.174780273,11
1,14862.90289,17173.73365,1418.772303,6.005428619,0.188841209,11
1,12800.05243,15056.04567,1397.612068,5.890212243,0.186587007,11
1,7414.297029,9316.449343,1293.36502,5.907537727,0.17133076,11
1,12940.62756,15016.63415,1310.317741,5.992119663,0.178989228,11
1,12713.71255,14931.76817,1261.822398,5.905756298,0.185011542,11
1,10092.75568,11894.06449,982.3955697,6.040814372,0.166727381,11
1,11896.32995,13298.83207,876.2491783,5.991767781,0.147117657,11
1,9494.997754,11464.53537,1246.892979,5.890380724,0.174339078,11
1,9018.519591,10813.07491,1224.686662,5.938342432,0.16641465,11
1,7823.802387,9749.648383,1243.818578,5.925960846,0.172394456,11
1,8407.843891,10153.32819,1137.121097,5.853312133,0.164123651,11
1,5531.536089,6906.369694,881.0770203,5.783039324,0.145659081,11
1,8207.426632,9908.485131,1203.274284,5.72808005,0.162021317,11
1,7221.64578,8872.722417,1060.780065,5.878718807,0.15962324,11
1,7266.63242,8972.941617,1204.477014,5.776159727,0.162271271,11
1,6850.976013,8706.148077,1188.927364,5.909723964,0.16920166,11
1,7349.001567,9153.952713,1224.33396,5.905278731,0.166895729,11
1,12399.72046,14393.13288,1313.766798,5.902547532,0.175392628,11
1,6281.845633,7982.669259,989.8982157,5.91745327,0.162010185,11
1,6029.524671,7506.601466,1021.053596,5.713768086,0.150978149,11
1,7973.848896,9436.719766,922.1709229,5.910722038,0.150250385,11
1,10135.44405,11376.90145,769.5123245,5.86271133,0.138413551,11
1,5983.118368,7493.193587,883.1394341,5.77909912,0.152660415,11
1,8585.372843,10480.53102,1334.4159,5.764458414,0.171015667,11
1,8289.35726,10084.64173,1119.01649,5.91001825,0.166448312,11
1,10607.60445,12487.95282,1272.235843,5.835618692,0.17034609,11
1,13737.0937,16172.71139,1402.199801,5.899049416,0.193872921,11
1,14776.42476,17405.66698,1492.109768,5.929205461,0.201431949,11
1,8074.219798,9887.245016,968.3399611,5.889630905,0.167268603,11
1,11429.73933,13568.14458,1386.474904,5.829923716,0.181659298,11
1,11819.11029,13641.33836,885.6618653,5.931719384,0.167692589,11
1,8435.153137,10100.05472,1113.047983,5.784267933,0.16029036,11
1,11969.72095,14290.92565,1204.270447,5.920955059,0.189264568,11
1,11584.26099,13520.25874,1255.329467,5.871548877,0.172848281,11
1,8845.447514,10446.14144,1003.641506,5.732174311,0.157168936,11
1,7955.169951,10018.0265,1415.684704,5.804174191,0.178421473,11
1,13661.8042,16213.73115,1501.40812,5.935045354,0.198448136,11
1,14583.64316,17199.23477,1523.466314,5.927603135,0.200908184,11
1,7876.850586,9686.383846,1235.113809,5.704522476,0.167107542,11
1,12909.5211,15362.6755,1479.200007,5.864255735,0.194569605,11
1,6756.058549,8358.020372,1079.219466,5.710229778,0.15723149,11
1,14123.33763,16574.60043,1482.072625,5.909453132,0.194494553,11
1,8784.296485,10664.48068,1264.394218,5.793848086,0.170338718,11
1,12198.58401,14395.17718,1395.59449,5.84956483,0.184114425,11
1,8483.939351,10342.22018,1172.707277,5.863748302,0.169343539,11
1,7843.900147,9634.092415,1130.214559,5.714434889,0.166211987,11
1,8270.015394,10089.269,1214.074287,5.876390382,0.167555784,11
1,10929.29409,12777.15508,1169.145328,5.771849005,0.168867954,11
1,10066.24143,12358.73439,1481.170374,5.913692465,0.188090431,11
1,7784.180348,9704.661566,1261.653114,5.844802051,0.172154278,11
1,6086.433409,7547.614745,999.2374655,5.687055534,0.150163632,11
1,6430.698827,7919.876638,956.0069767,5.745231945,0.1515954,11
1,9300.624701,11142.55701,1186.012932,5.855291165,0.168597066,11
1,7031.443697,8627.992721,1047.496449,5.872152301,0.15696537,11
1,15733.45222,18207.05421,1440.290206,5.985085179,0.195378807,11
1,8644.92699,10524.9123,1160.111494,5.847016452,0.17032954,11
1,7559.150876,9216.216135,1108.748828,5.728149721,0.15991246,11
1,6637.05729,8258.394828,1078.940114,5.801527353,0.158179217,11
1,8029.812586,9775.375485,1216.504527,5.73409996,0.164127105,11
1,10458.6192,12903.15488,1660.370364,6.020356411,0.194227514,11
1,8164.839685,9800.080683,1028.396627,5.902447627,0.158855937,11
1,10814.62083,12902.05431,1364.408416,5.904998451,0.179481249,11
1,12674.15951,14687.03507,1200.993182,5.862783751,0.176246708,11
1,7233.497888,8988.408008,1237.165311,5.819701328,0.164566065,11
1,6851.875481,8397.704516,950.9413429,5.872281538,0.154451917,11
1,6918.48216,8499.205324,1044.015783,5.77408493,0.156185555,11
1,11758.0855,13991.42143,1429.571722,5.893376074,0.185647684,11
1,6833.677669,8382.79457,1097.855608,5.710226583,0.154616079,11
1,8246.136443,10097.97173,1221.054219,5.92154821,0.169049715,11
1,7508.58704,9158.118856,1100.354636,5.880512329,0.159548574,11
1,9926.408038,11669.45972,1137.777125,5.762843616,0.164008982,11
1,7796.253189,9378.195709,963.6161437,5.79568117,0.156245737,11
1,9985.947224,11736.62012,1089.009989,5.822954595,0.164367203,11
1,8635.850603,10258.68262,1018.066974,5.97254134,0.158252027,11
1,9997.185637,11764.50075,1134.993091,5.762388891,0.165146556,11
1,7677.327458,9278.288141,983.7627184,5.941686082,0.157182009,11
1,12090.99379,14713.43667,1583.108629,5.827502177,0.201171196,11
1,9037.442057,11005.02123,1337.113389,5.877262035,0.174252515,11
1,11032.98988,13295.29565,1552.248825,5.90241152,0.186847937,11
1,8419.403075,10165.69967,1130.925301,5.838540508,0.164161822,11
1,28020.94695,29311.47363,644.1177454,6.344900442,0.14112312,11
1,8316.685338,10526.59206,1521.382164,5.708361986,0.184671415,11
1,7169.4478,8853.384912,1018.521949,5.744641015,0.161203895,11
1,11397.94259,13366.52339,1300.516693,5.844845768,0.174296898,11
1,44191.81357,47501.39741,1014.491467,6.200630397,0.2259952,9
1,46724.26611,49610.06989,1467.628768,5.859347886,0.211031077,9
1,44909.25803,47453.74372,1386.983889,5.895310649,0.198158437,9
1,48221.52903,50917.94232,1456.152564,5.882381318,0.20398856,9
1,47049.00297,49993.86009,1857.778587,5.70268686,0.213179094,9
1,46870.75025,49589.46066,1438.636775,5.869642396,0.204830197,9
1,49100.24325,51612.5753,1802.834327,5.892215416,0.196902538,9
1,40002.03227,42455.14171,719.9660764,6.32484287,0.194567867,9
1,48395.16114,51151.06756,1831.81609,6.003048247,0.20622663,9
1,44598.77239,48082.50926,971.8273591,6.196165331,0.231864986,9
1,18989.55913,20457.89837,1178.682919,5.730855456,0.150530917,9
1,42023.10465,44067.48523,1065.588189,6.041378101,0.177620682,9
1,46289.49806,49136.39383,1559.961403,5.90954473,0.20960338,9
1,43145.66609,45231.97365,1511.269288,5.931009054,0.179432804,9
1,17201.79042,19900.42791,990.2801534,5.85439286,0.204072679,9
1,35734.5696,38743.37616,810.9767448,6.093838808,0.215481414,9
1,40497.35281,43055.82251,1509.206242,5.876295121,0.198702185,9
1,45029.80084,47480.71301,1595.579007,5.855782686,0.19448077,9
1,38783.33909,41118.98007,1365.936941,5.794831176,0.189852163,9
1,5254.152954,7014.77787,1296.901949,5.568781122,0.164833883,9
1,37920.16274,40159.25852,1713.142373,5.581519689,0.185886921,9
1,39813.09054,42565.42655,1073.823188,6.142212413,0.206092993,9
1,16320.36365,19462.18467,653.4104896,6.840838497,0.220193686,9
1,46918.22396,49533.58202,1864.925817,5.656232965,0.200899141,9
1,50987.98351,54641.7807,2237.278031,6.27042643,0.237457152,9
1,17601.17991,19000.78859,1032.190093,5.902159975,0.146965798,9
1,46432.25564,49119.09696,1671.310836,5.817077086,0.203626222,9
1,42243.93596,44388.37952,1597.13683,5.722773123,0.181915627,9
1,43737.64376,46200.93286,1600.511413,5.796481695,0.194971086,9
1,36245.26838,38584.72038,1481.94721,5.822032365,0.190006993,9
1,35127.61598,37074.87451,1488.430624,5.610444647,0.173350226,9
1,45125.30709,47873.39699,1111.038064,6.021600605,0.205934078,9
1,36455.92582,38433.14578,1271.595585,5.812317539,0.174678943,9
1,36307.21284,38092.67964,1363.20744,5.745656202,0.165992475,9
1,33802.4485,35722.54846,1376.974379,5.740190736,0.172137107,9
1,4203.553422,6070.552807,1331.116869,5.565103328,0.169740202,9
1,13617.13465,16141.11556,1078.249256,5.883379404,0.197358369,9
1,37092.94375,39481.14654,1386.316703,5.778113317,0.191976563,9
1,5578.301714,6879.472901,956.7777845,5.43807164,0.141704288,9
1,42340.27076,45267.31726,1013.325952,6.245186393,0.212533562,9
1,13056.10567,15489.13242,1111.296989,5.900933896,0.193770152,9
1,41136.97864,43413.27298,1469.197635,5.809925332,0.187424664,9
1,41502.68536,44161.30642,1458.548239,5.865558504,0.202554059,9
1,30103.65288,31937.21642,1277.816865,5.728776522,0.168213397,9
1,5999.997727,8017.498735,1353.113608,6.047530508,0.176449076,9
1,5122.793988,6545.589455,929.8228277,5.52718184,0.148178465,9
1,6304.75121,7703.211035,1086.330635,5.471347879,0.146905447,9
1,4519.398032,6224.091107,1213.318548,5.604997733,0.162194333,9
1,5622.759715,7332.511467,1284.998724,5.565924683,0.162434817,9
1,8821.986,10229.6755,1070.484115,5.610583861,0.147389322,9
1,39808.94032,41794.26803,1390.349902,5.821865714,0.175036492,9
1,46879.57724,49806.77844,1430.21204,5.913052387,0.212539229,9
1,47662.03661,50579.98842,1562.729862,5.852398298,0.212203031,9
1,44679.03724,47269.67982,1597.116306,5.779233082,0.199947702,9
1,42631.4653,45226.41613,1720.739405,5.707487676,0.200114207,9
1,11607.66806,14011.78203,1101.685394,5.816362667,0.192615352,9
1,44897.62175,47355.54059,1495.001153,5.846957451,0.194758457,9
1,37541.81203,39881.83548,1323.162417,5.73453151,0.190030245,9
1,37602.17588,39814.37695,1388.333008,5.758639496,0.184767223,9
1,8143.315371,9510.043178,1033.850809,5.554337844,0.145229393,9
1,37850.77038,40009.80279,1457.255214,5.723612213,0.182533305,9
1,41011.29538,43351.21195,1363.137818,5.852043946,0.190026319,9
1,43293.33257,45943.0423,1436.888067,5.816687273,0.202214218,9
1,39800.44937,42155.50057,1342.968707,5.825550465,0.190639443,9
1,41515.14191,43839.80976,1379.602033,5.79890057,0.189405728,9
1,45632.45038,48115.58881,799.133626,6.135831181,0.195755107,9
1,45123.05207,47384.02683,1524.048874,5.866424559,0.186792928,9
1,41891.80126,44225.66862,1377.0078,5.788389127,0.189780159,9
1,44002.39737,46431.18038,1588.527242,5.808864555,0.193600693,9
1,10408.3653,11677.25454,951.3102051,5.632952541,0.139936277,9
1,47177.76377,50241.28494,1488.314495,5.848178151,0.217431753,9
1,11908.49963,13250.73035,930.1690515,5.687454038,0.143921925,9
1,19521.07238,20817.53916,874.3197807,5.847911654,0.141446919,9
1,44112.41721,46967.20331,1532.826136,5.841052117,0.209893644,9
1,45576.53705,47921.60653,1534.412785,5.809232323,0.190235067,9
1,48371.50912,51089.9825,1744.879648,5.771088372,0.204821329,9
1,24543.42612,26085.23531,801.9918175,5.941992704,0.154250968,9
1,47919.37342,50993.9095,1537.167079,5.847647825,0.21782228,9
2,51723.43092,54979.48664,1836.699344,6.403135242,0.224160475,9
2,51282.02598,54138.97756,1540.945195,5.990930842,0.209973238,9
1,5951.529738,7522.976769,889.7951244,5.416795759,0.155726718,1
1,5451.996262,7018.984508,857.6443673,5.304347145,0.155505501,1
1,13467.80179,14898.47551,980.8286646,6.123607628,0.14858847,9
1,6964.448675,8321.361408,804.7375469,5.596186287,0.144706953,1
1,5012.088598,6489.871528,861.9255932,5.352955252,0.151014707,1
1,5999.386152,7396.323351,794.8157638,5.355608081,0.146825487,1
1,4872.468671,6327.885505,858.7835943,5.273014513,0.149867138,1
1,47164.12342,49827.99023,1140.030261,6.022810807,0.202753701,9
1,46178.55953,49075.86245,1399.764149,5.896159155,0.211450976,9
1,46510.2862,49440.20327,1507.582618,5.83655763,0.212637664,9
1,9103.081903,10594.24142,1086.883333,5.671601319,0.151696153,9
1,11681.40283,13025.96626,844.6964546,5.787258465,0.144046903,9
1,45210.35666,47495.80631,1569.170669,5.762717173,0.187801189,9
1,25740.5438,27411.3031,896.1917203,5.984891266,0.160571907,9
1,52146.15416,54967.89639,1551.516756,5.875344211,0.208675401,9
1,49114.23975,52260.76463,1546.508744,5.871853243,0.220357965,9
1,39374.78708,41796.17398,1320.009527,5.789404198,0.193305787,9
1,42524.64308,44860.64387,1361.423433,5.816705264,0.189867042,9
